,Month,AveragePrice,Year,Region,TypeOrganic,TypeConventional,PriceRange
2759,4,0.99,2015,Boise,0,1,cheap
2760,8,0.99,2017,Houston,0,1,moderate
2761,9,0.99,2015,LosAngeles,0,1,moderate
2762,8,0.99,2017,Houston,0,1,moderate
2763,2,0.99,2015,Boise,0,1,cheap
2764,3,0.99,2015,Albany,0,1,v_cheap
2765,7,0.99,2016,Roanoke,0,1,v_cheap
2766,6,0.99,2016,Roanoke,0,1,v_cheap
2767,6,0.99,2015,Atlanta,0,1,cheap
2768,3,0.99,2018,West,0,1,moderate
2769,9,0.99,2015,Plains,0,1,v_cheap
2770,5,0.99,2016,Denver,1,0,cheap
2771,1,0.99,2015,Denver,0,1,cheap
2772,4,0.99,2015,Tampa,0,1,v_cheap
2773,4,0.99,2015,NewOrleansMobile,0,1,cheap
2774,10,0.99,2016,PhoenixTucson,0,1,moderate
2775,8,0.99,2015,Orlando,0,1,v_cheap
2776,11,0.99,2016,Houston,1,0,moderate
2777,2,0.99,2016,RaleighGreensboro,0,1,v_cheap
2778,12,0.99,2017,Jacksonville,0,1,v_cheap
2779,9,0.99,2015,Orlando,0,1,v_cheap
2780,9,0.99,2015,Orlando,0,1,v_cheap
2781,5,0.99,2015,Columbus,0,1,cheap
2782,4,0.99,2016,Indianapolis,0,1,v_cheap
2783,12,0.99,2015,Boise,0,1,cheap
2784,10,0.99,2015,Northeast,0,1,v_cheap
2785,12,0.99,2016,CincinnatiDayton,0,1,cheap
2786,12,0.99,2015,MiamiFtLauderdale,0,1,v_cheap
2787,6,0.99,2016,MiamiFtLauderdale,0,1,v_cheap
2788,3,0.99,2015,Nashville,0,1,moderate
2789,12,0.99,2015,Atlanta,0,1,cheap
2790,12,0.99,2017,DallasFtWorth,0,1,moderate
2791,11,0.99,2015,West,0,1,moderate
2792,7,0.99,2017,LasVegas,0,1,cheap
2793,3,0.99,2016,Indianapolis,0,1,v_cheap
2794,10,0.99,2015,TotalUS,0,1,v_cheap
2795,2,0.99,2016,Indianapolis,0,1,v_cheap
2796,11,1.0,2015,Charlotte,0,1,v_cheap
2797,9,1.0,2016,PhoenixTucson,0,1,moderate
2798,6,1.0,2017,Nashville,0,1,moderate
2799,2,1.0,2016,Detroit,0,1,cheap
2800,6,1.0,2016,Roanoke,0,1,cheap
2801,1,1.0,2017,Boise,0,1,cheap
2802,10,1.0,2015,MiamiFtLauderdale,0,1,v_cheap
2803,1,1.0,2016,Spokane,0,1,cheap
2804,4,1.0,2016,SanFrancisco,0,1,v_cheap
2805,2,1.0,2016,Tampa,0,1,v_cheap
2806,8,1.0,2015,Columbus,0,1,cheap
2807,7,1.0,2016,PhoenixTucson,0,1,moderate
2808,4,1.0,2015,MiamiFtLauderdale,0,1,v_cheap
2809,7,1.0,2016,Denver,1,0,cheap
2810,3,1.0,2016,West,1,0,moderate
2811,11,1.0,2016,DallasFtWorth,0,1,moderate
2812,4,1.0,2016,Jacksonville,0,1,v_cheap
2813,3,1.0,2015,LosAngeles,0,1,moderate
2814,5,1.0,2016,Houston,1,0,moderate
2815,8,1.0,2015,LosAngeles,0,1,moderate
2816,12,1.0,2015,GreatLakes,0,1,v_cheap
2817,9,1.0,2015,Columbus,0,1,cheap
2818,5,1.0,2015,Columbus,0,1,cheap
2819,5,1.0,2017,CincinnatiDayton,0,1,moderate
2820,9,1.0,2016,Seattle,0,1,v_cheap
2821,6,1.0,2017,CincinnatiDayton,0,1,moderate
2822,8,1.0,2017,DallasFtWorth,0,1,moderate
2823,10,1.0,2016,SouthCentral,0,1,moderate
2824,8,1.0,2016,LasVegas,0,1,cheap
2825,12,1.0,2015,Midsouth,0,1,v_cheap
2826,11,1.0,2017,Detroit,0,1,cheap
2827,4,1.0,2016,Boise,1,0,cheap
2828,7,1.0,2016,LasVegas,0,1,cheap
2829,11,1.0,2015,Chicago,0,1,v_cheap
2830,7,1.0,2016,LasVegas,0,1,cheap
2831,11,1.0,2016,PhoenixTucson,0,1,moderate
2832,2,1.0,2016,Charlotte,0,1,v_cheap
2833,1,1.0,2017,California,0,1,cheap
2834,4,1.0,2016,Denver,1,0,cheap
2835,12,1.0,2016,Houston,1,0,moderate
2836,5,1.0,2016,RichmondNorfolk,0,1,v_cheap
2837,6,1.0,2016,Detroit,0,1,cheap
2838,1,1.0,2016,Indianapolis,0,1,v_cheap
2839,12,1.0,2016,Portland,0,1,cheap
2840,3,1.0,2016,Chicago,0,1,v_cheap
2841,2,1.0,2016,Chicago,0,1,v_cheap
2842,3,1.0,2016,RichmondNorfolk,1,0,v_cheap
2843,5,1.0,2016,GreatLakes,0,1,v_cheap
2844,2,1.0,2015,Louisville,0,1,cheap
2845,5,1.0,2016,DallasFtWorth,1,0,moderate
2846,4,1.0,2015,Columbus,0,1,cheap
2847,8,1.0,2015,TotalUS,1,0,cheap
2848,5,1.0,2016,DallasFtWorth,1,0,moderate
2849,7,1.0,2016,Louisville,0,1,cheap
2850,5,1.0,2015,Jacksonville,0,1,v_cheap
2851,7,1.0,2015,TotalUS,1,0,cheap
2852,7,1.0,2015,TotalUS,1,0,cheap
2853,7,1.0,2015,Jacksonville,0,1,v_cheap
2854,8,1.0,2015,TotalUS,1,0,cheap
2855,8,1.0,2016,West,0,1,moderate
2856,7,1.0,2015,TotalUS,1,0,cheap
2857,9,1.0,2015,Detroit,0,1,cheap
2858,7,1.0,2016,Nashville,0,1,moderate
2859,12,1.0,2016,Houston,1,0,moderate
2860,10,1.0,2016,StLouis,1,0,v_cheap
2861,5,1.0,2016,Chicago,0,1,v_cheap
2862,6,1.0,2017,Louisville,1,0,cheap
2863,5,1.0,2015,Louisville,0,1,cheap
2864,6,1.0,2016,Denver,0,1,cheap
2865,7,1.0,2015,TotalUS,1,0,cheap
2866,8,1.0,2016,LosAngeles,0,1,moderate
2867,4,1.0,2016,DallasFtWorth,1,0,moderate
2868,7,1.0,2017,Houston,0,1,moderate
2869,12,1.0,2016,TotalUS,0,1,cheap
2870,5,1.0,2016,RichmondNorfolk,0,1,v_cheap
2871,10,1.0,2016,Houston,0,1,moderate
2872,2,1.0,2017,Columbus,1,0,cheap
2873,2,1.0,2016,StLouis,0,1,v_cheap
2874,4,1.0,2016,Detroit,0,1,cheap
2875,9,1.0,2016,LosAngeles,0,1,moderate
2876,5,1.0,2016,Detroit,0,1,cheap
2877,5,1.0,2016,Sacramento,0,1,v_cheap
2878,12,1.0,2017,Atlanta,0,1,cheap
2879,1,1.0,2016,Midsouth,0,1,v_cheap
2880,11,1.0,2015,GreatLakes,0,1,v_cheap
2881,5,1.0,2015,Charlotte,0,1,v_cheap
2882,2,1.0,2015,Denver,0,1,cheap
2883,4,1.0,2016,Plains,0,1,v_cheap
2884,1,1.0,2016,RaleighGreensboro,0,1,v_cheap
2885,7,1.0,2016,Columbus,1,0,cheap
2886,12,1.0,2016,TotalUS,0,1,cheap
2887,1,1.0,2016,StLouis,0,1,v_cheap
2888,6,1.0,2016,RichmondNorfolk,0,1,v_cheap
2889,10,1.0,2016,WestTexNewMexico,0,1,moderate
2890,3,1.0,2015,Louisville,0,1,cheap
2891,6,1.0,2015,Detroit,0,1,cheap
2892,1,1.0,2017,StLouis,0,1,v_cheap
2893,12,1.0,2015,Sacramento,0,1,v_cheap
2894,12,1.0,2015,Sacramento,0,1,v_cheap
2895,2,1.0,2017,SouthCentral,1,0,moderate
2896,1,1.0,2018,Louisville,0,1,cheap
2897,2,1.0,2018,MiamiFtLauderdale,0,1,v_cheap
2898,2,1.0,2015,Roanoke,0,1,cheap
2899,5,1.0,2015,SanFrancisco,0,1,v_cheap
2900,3,1.0,2015,Boise,0,1,cheap
2901,5,1.0,2015,Boise,0,1,cheap
2902,1,1.0,2017,SouthCarolina,0,1,v_cheap
2903,1,1.0,2017,SouthCarolina,0,1,v_cheap
2904,12,1.0,2017,SouthCentral,0,1,moderate
2905,11,1.0,2015,Roanoke,0,1,cheap
2906,11,1.0,2015,Roanoke,0,1,cheap
2907,11,1.0,2015,Roanoke,0,1,cheap
2908,11,1.0,2015,RaleighGreensboro,0,1,v_cheap
2909,11,1.0,2015,Atlanta,0,1,cheap
2910,5,1.0,2017,Spokane,0,1,cheap
2911,1,1.0,2018,Nashville,0,1,moderate
2912,9,1.0,2015,Roanoke,0,1,cheap
2913,3,1.0,2018,RichmondNorfolk,0,1,v_cheap
2914,10,1.0,2015,NorthernNewEngland,0,1,v_cheap
2915,3,1.0,2015,Tampa,0,1,v_cheap
2916,1,1.0,2015,Atlanta,0,1,cheap
2917,10,1.0,2015,Orlando,0,1,v_cheap
2918,10,1.0,2015,Orlando,0,1,v_cheap
2919,12,1.0,2015,Nashville,0,1,moderate
2920,1,1.0,2017,Tampa,0,1,v_cheap
2921,6,1.0,2015,RichmondNorfolk,0,1,v_cheap
2922,2,1.0,2018,LosAngeles,0,1,moderate
2923,10,1.0,2015,West,0,1,moderate
2924,4,1.0,2015,Nashville,0,1,moderate
2925,5,1.0,2015,Orlando,0,1,v_cheap
2926,5,1.0,2017,Seattle,0,1,v_cheap
2927,1,1.0,2015,Spokane,0,1,cheap
2928,3,1.0,2015,Orlando,0,1,v_cheap
2929,12,1.0,2017,Tampa,0,1,v_cheap
2930,6,1.0,2015,TotalUS,0,1,cheap
2931,10,1.0,2015,RichmondNorfolk,0,1,v_cheap
2932,11,1.0,2015,RichmondNorfolk,0,1,v_cheap
2933,10,1.0,2017,SanDiego,0,1,cheap
2934,7,1.0,2017,Seattle,0,1,v_cheap
2935,3,1.0,2018,Indianapolis,0,1,v_cheap
2936,3,1.0,2018,West,0,1,moderate
2937,10,1.0,2015,TotalUS,0,1,cheap
2938,12,1.0,2015,Roanoke,0,1,cheap
2939,1,1.0,2015,Orlando,0,1,v_cheap
2940,11,1.0,2015,SouthCarolina,0,1,v_cheap
2941,1,1.0,2015,Nashville,0,1,moderate
2942,1,1.0,2017,Orlando,0,1,v_cheap
2943,9,1.0,2015,Portland,0,1,cheap
2944,3,1.0,2015,SouthCarolina,0,1,v_cheap
2945,11,1.0,2015,Spokane,0,1,cheap
2946,3,1.0,2015,Atlanta,0,1,cheap
2947,2,1.0,2018,Orlando,0,1,v_cheap
2948,9,1.0,2015,SouthCarolina,0,1,v_cheap
2949,2,1.0,2017,RichmondNorfolk,0,1,v_cheap
2950,8,1.0,2015,Southeast,0,1,v_cheap
2951,7,1.0,2016,Atlanta,0,1,cheap
2952,10,1.0,2015,NewOrleansMobile,0,1,cheap
2953,10,1.0,2015,NewOrleansMobile,0,1,cheap
2954,5,1.0,2015,Southeast,0,1,v_cheap
2955,9,1.0,2015,NewOrleansMobile,0,1,cheap
2956,4,1.0,2017,West,0,1,moderate
2957,5,1.0,2015,Atlanta,0,1,cheap
2958,2,1.0,2018,Tampa,0,1,v_cheap
2959,4,1.0,2015,Southeast,0,1,v_cheap
2960,8,1.0,2015,NewOrleansMobile,0,1,cheap
2961,3,1.0,2017,West,0,1,moderate
2962,6,1.0,2017,Portland,0,1,cheap
2963,10,1.01,2015,RichmondNorfolk,0,1,v_cheap
2964,9,1.01,2016,Roanoke,0,1,cheap
2965,10,1.01,2016,Columbus,1,0,cheap
2966,10,1.01,2016,CincinnatiDayton,0,1,moderate
2967,12,1.01,2016,Louisville,0,1,cheap
2968,11,1.01,2015,Indianapolis,0,1,v_cheap
2969,3,1.01,2015,Jacksonville,0,1,v_cheap
2970,12,1.01,2015,Portland,0,1,cheap
2971,1,1.01,2016,StLouis,0,1,v_cheap
2972,2,1.01,2016,CincinnatiDayton,1,0,moderate
2973,11,1.01,2015,RichmondNorfolk,0,1,v_cheap
2974,4,1.01,2015,SanDiego,0,1,cheap
2975,1,1.01,2016,Chicago,0,1,v_cheap
2976,1,1.01,2015,Plains,0,1,v_cheap
2977,4,1.01,2016,West,1,0,moderate
2978,1,1.01,2016,StLouis,0,1,v_cheap
2979,5,1.01,2016,West,1,0,moderate
2980,7,1.01,2016,Roanoke,0,1,cheap
2981,2,1.01,2015,Louisville,0,1,cheap
2982,9,1.01,2015,RichmondNorfolk,0,1,v_cheap
2983,1,1.01,2015,TotalUS,0,1,cheap
2984,9,1.01,2016,Pittsburgh,0,1,v_cheap
2985,3,1.01,2018,SanFrancisco,0,1,v_cheap
2986,12,1.01,2017,Louisville,0,1,cheap
2987,1,1.01,2016,NewYork,0,1,v_cheap
2988,10,1.01,2016,SouthCentral,0,1,moderate
2989,4,1.01,2017,LosAngeles,0,1,moderate
2990,5,1.01,2016,MiamiFtLauderdale,0,1,v_cheap
2991,6,1.01,2017,Detroit,0,1,cheap
2992,12,1.01,2017,LosAngeles,0,1,moderate
2993,7,1.01,2015,NewOrleansMobile,0,1,cheap
2994,4,1.01,2016,Sacramento,0,1,v_cheap
2995,11,1.01,2015,SanDiego,0,1,cheap
2996,6,1.01,2015,RichmondNorfolk,0,1,v_cheap
2997,6,1.01,2016,California,0,1,cheap
2998,3,1.01,2015,TotalUS,0,1,cheap
2999,1,1.01,2015,SouthCarolina,0,1,v_cheap
3000,7,1.01,2015,West,0,1,moderate
3001,8,1.01,2015,West,0,1,moderate
3002,6,1.01,2017,LasVegas,0,1,cheap
3003,7,1.01,2015,RichmondNorfolk,0,1,v_cheap
3004,3,1.01,2015,Nashville,0,1,moderate
3005,5,1.01,2015,Plains,0,1,v_cheap
3006,7,1.01,2017,WestTexNewMexico,0,1,moderate
3007,12,1.01,2017,LasVegas,0,1,cheap
3008,3,1.01,2017,LasVegas,1,0,cheap
3009,1,1.01,2017,Detroit,0,1,cheap
3010,5,1.01,2015,RichmondNorfolk,1,0,v_cheap
3011,12,1.01,2017,Jacksonville,0,1,v_cheap
3012,10,1.01,2015,NewOrleansMobile,0,1,cheap
3013,8,1.01,2017,WestTexNewMexico,0,1,moderate
3014,7,1.01,2016,LosAngeles,0,1,moderate
3015,3,1.01,2018,Denver,0,1,cheap
3016,4,1.01,2015,Louisville,0,1,cheap
3017,12,1.01,2017,Southeast,0,1,v_cheap
3018,3,1.01,2015,LosAngeles,0,1,moderate
3019,6,1.01,2015,Columbus,0,1,cheap
3020,4,1.01,2015,LosAngeles,0,1,moderate
3021,12,1.01,2017,Pittsburgh,0,1,v_cheap
3022,12,1.01,2017,Pittsburgh,0,1,v_cheap
3023,1,1.01,2018,Denver,0,1,cheap
3024,2,1.01,2016,Jacksonville,0,1,v_cheap
3025,2,1.01,2018,Portland,0,1,cheap
3026,4,1.01,2016,Jacksonville,0,1,v_cheap
3027,1,1.01,2018,Pittsburgh,0,1,v_cheap
3028,2,1.01,2015,LasVegas,0,1,cheap
3029,9,1.01,2015,Denver,0,1,cheap
3030,5,1.01,2017,Roanoke,0,1,cheap
3031,3,1.01,2015,LasVegas,0,1,cheap
3032,5,1.01,2015,Portland,0,1,cheap
3033,12,1.01,2015,GreatLakes,0,1,v_cheap
3034,5,1.01,2015,Portland,0,1,cheap
3035,6,1.01,2015,LasVegas,0,1,cheap
3036,9,1.01,2015,Charlotte,0,1,v_cheap
3037,8,1.01,2016,Detroit,0,1,cheap
3038,3,1.01,2018,Columbus,0,1,cheap
3039,5,1.01,2015,Pittsburgh,0,1,v_cheap
3040,5,1.01,2016,Indianapolis,0,1,v_cheap
3041,9,1.01,2016,Portland,0,1,cheap
3042,11,1.01,2015,Boise,0,1,cheap
3043,8,1.01,2015,Atlanta,0,1,cheap
3044,3,1.01,2018,CincinnatiDayton,0,1,moderate
3045,4,1.01,2017,CincinnatiDayton,0,1,moderate
3046,1,1.01,2017,GreatLakes,0,1,v_cheap
3047,7,1.01,2015,Atlanta,0,1,cheap
3048,3,1.01,2018,GrandRapids,1,0,v_cheap
3049,7,1.01,2016,West,0,1,moderate
3050,12,1.01,2015,GreatLakes,0,1,v_cheap
3051,11,1.01,2015,Chicago,0,1,v_cheap
3052,3,1.01,2015,Southeast,0,1,v_cheap
3053,2,1.01,2018,RichmondNorfolk,0,1,v_cheap
3054,11,1.01,2016,LosAngeles,0,1,moderate
3055,4,1.01,2016,RichmondNorfolk,0,1,v_cheap
3056,11,1.01,2017,CincinnatiDayton,0,1,moderate
3057,3,1.01,2016,NorthernNewEngland,0,1,v_cheap
3058,11,1.01,2017,CincinnatiDayton,0,1,moderate
3059,6,1.01,2016,GreatLakes,0,1,v_cheap
3060,7,1.01,2017,Houston,0,1,moderate
3061,5,1.01,2015,Denver,0,1,cheap
3062,5,1.01,2015,RaleighGreensboro,0,1,v_cheap
3063,12,1.01,2015,Boston,0,1,v_cheap
3064,1,1.01,2018,GrandRapids,0,1,v_cheap
3065,1,1.01,2015,Boise,0,1,cheap
3066,4,1.01,2016,Southeast,0,1,v_cheap
3067,3,1.01,2016,Columbus,0,1,cheap
3068,8,1.01,2017,PhoenixTucson,0,1,moderate
3069,10,1.01,2016,StLouis,0,1,v_cheap
3070,7,1.01,2017,Louisville,0,1,cheap
3071,5,1.01,2015,Columbus,0,1,cheap
3072,5,1.01,2017,Portland,0,1,cheap
3073,8,1.01,2017,Houston,0,1,moderate
3074,11,1.01,2015,Charlotte,0,1,v_cheap
3075,11,1.01,2015,Louisville,0,1,cheap
3076,3,1.01,2015,Columbus,0,1,cheap
3077,6,1.01,2015,Louisville,0,1,cheap
3078,1,1.01,2015,SanDiego,0,1,cheap
3079,6,1.01,2015,CincinnatiDayton,0,1,moderate
3080,12,1.01,2015,Roanoke,0,1,cheap
3081,9,1.01,2016,Boise,0,1,cheap
3082,11,1.01,2015,Roanoke,0,1,cheap
3083,12,1.01,2016,Boise,0,1,cheap
3084,3,1.01,2018,LasVegas,0,1,cheap
3085,8,1.01,2015,CincinnatiDayton,0,1,moderate
3086,9,1.01,2016,Nashville,0,1,moderate
3087,11,1.01,2017,NorthernNewEngland,0,1,v_cheap
3088,2,1.01,2017,RichmondNorfolk,1,0,v_cheap
3089,1,1.01,2018,SanFrancisco,0,1,v_cheap
3090,4,1.01,2016,LosAngeles,1,0,moderate
3091,9,1.01,2015,Roanoke,0,1,cheap
3092,5,1.01,2017,West,0,1,moderate
3093,4,1.01,2015,Detroit,0,1,cheap
3094,10,1.01,2015,Roanoke,0,1,cheap
3095,12,1.01,2015,Roanoke,0,1,cheap
3096,3,1.01,2015,MiamiFtLauderdale,0,1,v_cheap
3097,1,1.01,2017,Portland,1,0,cheap
3098,11,1.01,2017,West,0,1,moderate
3099,1,1.01,2016,SouthCarolina,0,1,v_cheap
3100,10,1.01,2015,CincinnatiDayton,0,1,moderate
3101,3,1.01,2015,Detroit,0,1,cheap
3102,7,1.01,2015,Detroit,1,0,cheap
3103,9,1.01,2015,NorthernNewEngland,0,1,v_cheap
3104,12,1.01,2017,MiamiFtLauderdale,0,1,v_cheap
3105,1,1.01,2015,Detroit,0,1,cheap
3106,3,1.01,2018,Indianapolis,0,1,v_cheap
3107,1,1.01,2016,Midsouth,0,1,v_cheap
3108,4,1.01,2016,SouthCarolina,0,1,v_cheap
3109,5,1.01,2015,MiamiFtLauderdale,0,1,v_cheap
3110,12,1.01,2017,Orlando,0,1,v_cheap
3111,12,1.01,2017,Nashville,0,1,moderate
3112,1,1.01,2016,Midsouth,0,1,v_cheap
3113,1,1.01,2016,Boston,0,1,v_cheap
3114,8,1.01,2015,CincinnatiDayton,0,1,moderate
3115,1,1.01,2017,Boise,0,1,cheap
3116,7,1.01,2015,Columbus,1,0,cheap
3117,1,1.01,2018,West,0,1,moderate
3118,6,1.01,2016,Seattle,0,1,cheap
3119,7,1.01,2016,Atlanta,0,1,cheap
3120,9,1.01,2016,Atlanta,0,1,cheap
3121,1,1.01,2017,NewOrleansMobile,0,1,cheap
3122,4,1.02,2017,Seattle,1,0,cheap
3123,3,1.02,2016,RichmondNorfolk,0,1,cheap
3124,3,1.02,2016,RichmondNorfolk,0,1,cheap
3125,12,1.02,2015,Boston,0,1,v_cheap
3126,3,1.02,2018,Louisville,0,1,cheap
3127,6,1.02,2017,West,0,1,moderate
3128,1,1.02,2015,Plains,0,1,v_cheap
3129,10,1.02,2015,California,0,1,cheap
3130,2,1.02,2015,SouthCarolina,0,1,v_cheap
3131,3,1.02,2018,California,0,1,cheap
3132,10,1.02,2015,NewOrleansMobile,0,1,cheap
3133,7,1.02,2016,RichmondNorfolk,0,1,cheap
3134,4,1.02,2015,Columbus,0,1,cheap
3135,11,1.02,2017,Nashville,0,1,moderate
3136,10,1.02,2016,Roanoke,1,0,cheap
3137,7,1.02,2017,Louisville,0,1,cheap
3138,12,1.02,2017,SouthCarolina,0,1,v_cheap
3139,1,1.02,2017,SouthCentral,1,0,moderate
3140,7,1.02,2017,Houston,0,1,moderate
3141,11,1.02,2017,Nashville,0,1,moderate
3142,7,1.02,2016,Columbus,1,0,cheap
3143,2,1.02,2018,Philadelphia,0,1,v_cheap
3144,2,1.02,2015,Roanoke,0,1,cheap
3145,12,1.02,2016,Columbus,1,0,cheap
3146,9,1.02,2015,LasVegas,0,1,cheap
3147,3,1.02,2017,Spokane,1,0,cheap
3148,12,1.02,2017,Southeast,0,1,v_cheap
3149,5,1.02,2017,Nashville,0,1,moderate
3150,12,1.02,2017,RichmondNorfolk,0,1,cheap
3151,1,1.02,2015,Louisville,0,1,cheap
3152,10,1.02,2015,RichmondNorfolk,0,1,cheap
3153,8,1.02,2016,DallasFtWorth,1,0,moderate
3154,1,1.02,2017,DallasFtWorth,1,0,moderate
3155,9,1.02,2015,Columbus,0,1,cheap
3156,6,1.02,2016,Roanoke,0,1,cheap
3157,9,1.02,2015,TotalUS,0,1,cheap
3158,6,1.02,2015,NewOrleansMobile,0,1,cheap
3159,9,1.02,2015,TotalUS,0,1,cheap
3160,9,1.02,2015,GreatLakes,0,1,v_cheap
3161,10,1.02,2015,GreatLakes,0,1,v_cheap
3162,3,1.02,2015,Louisville,0,1,cheap
3163,12,1.02,2017,Orlando,0,1,v_cheap
3164,12,1.02,2016,Pittsburgh,0,1,v_cheap
3165,10,1.02,2016,CincinnatiDayton,0,1,moderate
3166,10,1.02,2015,Indianapolis,0,1,cheap
3167,1,1.02,2015,SanDiego,0,1,cheap
3168,9,1.02,2016,Roanoke,0,1,cheap
3169,2,1.02,2015,NewOrleansMobile,0,1,cheap
3170,9,1.02,2015,NewOrleansMobile,0,1,cheap
3171,9,1.02,2015,Columbus,0,1,cheap
3172,11,1.02,2015,Sacramento,0,1,v_cheap
3173,11,1.02,2015,Albany,0,1,v_cheap
3174,1,1.02,2015,California,0,1,cheap
3175,7,1.02,2016,West,0,1,moderate
3176,5,1.02,2016,NorthernNewEngland,0,1,v_cheap
3177,7,1.02,2017,DallasFtWorth,1,0,moderate
3178,10,1.02,2015,TotalUS,0,1,cheap
3179,5,1.02,2016,NorthernNewEngland,0,1,v_cheap
3180,6,1.02,2015,Roanoke,0,1,cheap
3181,11,1.02,2017,Pittsburgh,0,1,v_cheap
3182,3,1.02,2018,NewOrleansMobile,0,1,cheap
3183,3,1.02,2016,Spokane,0,1,cheap
3184,7,1.02,2015,LasVegas,0,1,cheap
3185,3,1.02,2018,CincinnatiDayton,0,1,moderate
3186,2,1.02,2018,NewOrleansMobile,0,1,cheap
3187,10,1.02,2015,Denver,0,1,cheap
3188,1,1.02,2015,Boston,0,1,v_cheap
3189,6,1.02,2016,TotalUS,0,1,cheap
3190,1,1.02,2015,GreatLakes,0,1,v_cheap
3191,2,1.02,2018,Columbus,0,1,cheap
3192,4,1.02,2016,Detroit,0,1,cheap
3193,7,1.02,2016,Portland,0,1,moderate
3194,2,1.02,2015,HarrisburgScranton,0,1,v_cheap
3195,8,1.02,2016,NewOrleansMobile,0,1,cheap
3196,7,1.02,2017,SouthCentral,0,1,moderate
3197,3,1.02,2018,Denver,0,1,cheap
3198,12,1.02,2016,StLouis,0,1,cheap
3199,6,1.02,2017,Houston,1,0,moderate
3200,7,1.02,2015,Portland,0,1,moderate
3201,3,1.02,2018,Denver,0,1,cheap
3202,7,1.02,2015,Detroit,0,1,cheap
3203,4,1.02,2017,West,0,1,moderate
3204,3,1.02,2016,Seattle,0,1,cheap
3205,9,1.02,2015,SouthCarolina,0,1,v_cheap
3206,11,1.02,2015,Midsouth,0,1,v_cheap
3207,12,1.02,2016,Nashville,1,0,moderate
3208,5,1.02,2017,NewOrleansMobile,0,1,cheap
3209,12,1.02,2015,Plains,0,1,v_cheap
3210,5,1.02,2015,Seattle,0,1,cheap
3211,6,1.02,2015,LasVegas,0,1,cheap
3212,3,1.02,2015,GreatLakes,0,1,v_cheap
3213,5,1.02,2017,Pittsburgh,0,1,v_cheap
3214,4,1.02,2016,Pittsburgh,0,1,v_cheap
3215,7,1.02,2015,LosAngeles,0,1,moderate
3216,11,1.02,2015,RaleighGreensboro,0,1,v_cheap
3217,12,1.02,2016,Boise,0,1,cheap
3218,1,1.02,2016,DallasFtWorth,0,1,moderate
3219,3,1.02,2017,Pittsburgh,0,1,v_cheap
3220,2,1.02,2017,Pittsburgh,0,1,v_cheap
3221,1,1.02,2016,Southeast,0,1,v_cheap
3222,1,1.02,2017,Pittsburgh,0,1,v_cheap
3223,1,1.02,2015,Indianapolis,0,1,cheap
3224,1,1.02,2017,Pittsburgh,0,1,v_cheap
3225,12,1.02,2017,Plains,0,1,v_cheap
3226,4,1.02,2015,LosAngeles,0,1,moderate
3227,6,1.02,2016,CincinnatiDayton,1,0,moderate
3228,6,1.02,2015,TotalUS,0,1,cheap
3229,9,1.02,2015,Seattle,0,1,cheap
3230,7,1.02,2015,Columbus,0,1,cheap
3231,5,1.02,2017,Roanoke,0,1,cheap
3232,6,1.02,2016,Spokane,0,1,cheap
3233,4,1.02,2015,Detroit,0,1,cheap
3234,2,1.02,2017,GrandRapids,0,1,v_cheap
3235,4,1.02,2017,Spokane,0,1,cheap
3236,12,1.02,2016,SouthCarolina,0,1,v_cheap
3237,6,1.02,2017,West,0,1,moderate
3238,10,1.02,2016,PhoenixTucson,0,1,moderate
3239,4,1.02,2017,Spokane,0,1,cheap
3240,1,1.02,2015,Columbus,0,1,cheap
3241,9,1.02,2016,Denver,0,1,cheap
3242,9,1.02,2015,Seattle,0,1,cheap
3243,3,1.02,2018,StLouis,0,1,cheap
3244,5,1.02,2017,LasVegas,0,1,cheap
3245,5,1.02,2015,TotalUS,0,1,cheap
3246,12,1.02,2017,Tampa,0,1,v_cheap
3247,9,1.02,2015,SanDiego,0,1,cheap
3248,2,1.02,2017,Indianapolis,0,1,cheap
3249,12,1.02,2016,Houston,1,0,moderate
3250,3,1.02,2017,Midsouth,1,0,v_cheap
3251,3,1.02,2015,Sacramento,0,1,v_cheap
3252,5,1.02,2015,RichmondNorfolk,1,0,cheap
3253,6,1.02,2015,RichmondNorfolk,0,1,cheap
3254,10,1.02,2017,WestTexNewMexico,0,1,moderate
3255,4,1.02,2015,TotalUS,0,1,cheap
3256,3,1.02,2016,Louisville,0,1,cheap
3257,12,1.02,2017,Charlotte,0,1,v_cheap
3258,3,1.02,2018,LosAngeles,0,1,moderate
3259,4,1.02,2015,CincinnatiDayton,0,1,moderate
3260,3,1.02,2015,TotalUS,0,1,cheap
3261,6,1.02,2015,SanDiego,0,1,cheap
3262,2,1.02,2015,TotalUS,0,1,cheap
3263,1,1.02,2018,RaleighGreensboro,1,0,v_cheap
3264,1,1.02,2017,Boise,0,1,cheap
3265,5,1.02,2015,RichmondNorfolk,0,1,cheap
3266,1,1.02,2016,Boston,0,1,v_cheap
3267,3,1.02,2015,Albany,0,1,v_cheap
3268,3,1.02,2017,LasVegas,0,1,cheap
3269,4,1.02,2015,CincinnatiDayton,0,1,moderate
3270,8,1.02,2015,West,0,1,moderate
3271,3,1.02,2017,LasVegas,0,1,cheap
3272,1,1.02,2016,LosAngeles,1,0,moderate
3273,7,1.02,2015,RichmondNorfolk,0,1,cheap
3274,7,1.02,2015,RichmondNorfolk,0,1,cheap
