Month,year,region,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type_conventional,type_organic
04,2015,Roanoke,4.4399999999999995,42708.96,742.39,31178.52,0.0,10788.05,3908.6299999999997,6879.42,0.0,0,1
04,2015,Sacramento,4.93,1569478.6400000001,458751.59,870291.88,54524.99999999999,185910.16999999998,185816.34,93.83000000000001,0.0,1,0
04,2015,Sacramento,6.56,36021.97,18340.15,17092.21,0.0,589.61,589.61,0.0,0.0,0,1
04,2015,SanDiego,4.2700000000000005,1909216.02,1015620.27,650915.94,58301.08,184378.72999999998,114913.18,69348.5,117.05000000000001,1,0
04,2015,SanDiego,6.0200000000000005,42803.46,13379.009999999998,26347.039999999997,0.0,3077.4100000000003,3077.4100000000003,0.0,0.0,0,1
04,2015,SanFrancisco,5.28,2972085.9,545563.74,1985776.73,121733.43999999999,319011.99,313429.70999999996,4929.51,652.77,1,0
04,2015,SanFrancisco,6.16,115686.56999999999,78737.16,36868.98,0.0,80.43,80.43,0.0,0.0,0,1
04,2015,Seattle,4.91,1923305.6,615967.5,936397.98,42424.74,328515.38,327845.81,538.18,131.39,1,0
04,2015,Seattle,6.93,167361.45,33407.43,126096.23,236.74,7621.049999999999,2.52,7618.530000000001,0.0,0,1
04,2015,SouthCarolina,4.33,1310874.08,785585.41,179736.13,67183.72,278368.82,246958.96,31409.860000000004,0.0,1,0
04,2015,SouthCarolina,7.8,15553.71,2425.26,6255.59,2318.48,4554.380000000001,4245.89,308.49,0.0,0,1
04,2015,SouthCentral,3.2800000000000002,23471667.340000004,14822792.799999999,5674548.03,395014.85,2579311.66,2265618.2,311739.57,1953.89,1,0
04,2015,SouthCentral,5.619999999999999,277048.37,164656.49,26971.98,835.89,84584.01000000001,83202.76999999999,1381.24,0.0,0,1
04,2015,Southeast,4.38,12790343.08,9243481.309999999,980471.08,97138.13,2469252.56,1676541.32,790373.74,2337.5,1,0
04,2015,Southeast,6.99,127601.36000000002,53351.82,36292.75,3385.83,34570.96000000001,32193.120000000003,2377.84,0.0,0,1
04,2015,Spokane,4.470000000000001,310034.07,131396.22,119351.18000000001,11511.1,47775.57,47691.130000000005,84.44,0.0,1,0
04,2015,Spokane,6.569999999999999,17249.54,4085.2,12173.75,0.0,990.5899999999999,126.17,864.42,0.0,0,1
04,2015,StLouis,5.28,736767.12,404603.26,152476.28,261.61,179425.97,179303.59000000003,120.27,2.11,1,0
04,2015,StLouis,8.299999999999999,12992.93,5099.379999999999,7353.67,0.0,539.88,286.67,253.21,0.0,0,1
04,2015,Syracuse,5.54,198456.57,2876.34,94946.38,115.59,100518.26000000001,99658.12,860.1400000000001,0.0,1,0
04,2015,Syracuse,7.07,6598.87,8.379999999999999,255.78,0.0,6334.709999999999,6334.709999999999,0.0,0.0,0,1
04,2015,Tampa,4.43,1363767.7599999998,932591.16,96382.44,620.86,334173.3,214613.02,119271.39000000001,288.89,1,0
04,2015,Tampa,6.2,10616.369999999999,5751.85,72.32,0.0,4792.2,4792.2,0.0,0.0,0,1
04,2015,TotalUS,4.18,127532485.14,56817403.199999996,45882786.33,3586287.16,21246008.45,18158197.32,3000196.3600000003,87614.77,1,0
04,2015,TotalUS,6.2,3020007.33,937254.87,1385368.6199999999,25230.170000000002,672153.67,476265.76,195887.91000000003,0.0,0,1
04,2015,West,3.71,24164924.67,11975936.290000001,8869396.57,362675.62000000005,2956916.19,2237408.12,716445.97,3062.1000000000004,1,0
04,2015,West,6.039999999999999,1038555.53,399391.79,469848.67000000004,875.3199999999999,168439.75,31215.55,137224.2,0.0,0,1
04,2015,WestTexNewMexico,2.96,3639829.18,2509793.1100000003,660119.91,57533.35,412382.81000000006,320410.61000000004,91972.2,0.0,1,0
04,2015,WestTexNewMexico,6.9799999999999995,48118.58,12236.56,23915.65,4.6,11961.77,8866.470000000001,3095.2999999999997,0.0,0,1
04,2016,Albany,4.71,340871.36,3501.65,284202.47000000003,137.35,53029.89,50835.96,1961.9899999999998,231.94,1,0
04,2016,Albany,6.77,8452.67,63.32000000000001,1159.82,0.0,7229.53,7229.53,0.0,0.0,0,1
04,2016,Atlanta,3.54,2179854.6,936650.94,524385.73,1955.49,716862.44,270542.73,444786.62000000005,1533.0900000000001,1,0
04,2016,Atlanta,5.75,34625.59,10990.380000000001,14580.82,0.0,9054.39,4018.79,5035.6,0.0,0,1
04,2016,BaltimoreWashington,4.52,3317564.87,246433.50000000003,2261389.42,57774.58,751967.3700000001,738804.5900000001,11515.55,1647.23,1,0
04,2016,BaltimoreWashington,6.579999999999999,93987.26000000001,5181.61,42475.51,1175.9099999999999,45154.229999999996,41237.15,3917.08,0.0,0,1
04,2016,Boise,2.96,373700.73999999993,167979.83000000002,20592.050000000003,16977.36,168151.5,167190.34,271.24,689.9200000000002,1,0
04,2016,Boise,5.1,10514.92,31.21,5416.99,0.0,5066.72,1109.18,3957.54,0.0,0,1
04,2016,Boston,4.250000000000001,2456340.09,17039.46,1747310.75,212450.46,479539.42000000004,477831.02,480.62,1227.78,1,0
04,2016,Boston,6.73,58762.82,11.030000000000001,2421.5999999999995,0.0,56330.19,49832.719999999994,6497.469999999999,0.0,0,1
04,2016,BuffaloRochester,4.43,647423.67,5000.86,264673.27,1914.89,375834.65,375560.49,164.44,109.72,1,0
04,2016,BuffaloRochester,6.42,24188.1,21.36,740.98,0.0,23425.760000000002,9188.6,14237.159999999998,0.0,0,1
04,2016,California,3.64,25901040.200000003,8931867.969999999,8437515.94,1400289.06,7131367.23,6321629.68,731178.2999999999,78559.25,1,0
04,2016,California,5.569999999999999,796001.03,70989.87,393042.28,9.120000000000001,331959.76,316462.03,15497.73,0.0,0,1
04,2016,Charlotte,4.48,832755.5900000001,143761.7,388407.14999999997,67273.53,233313.21,196195.78,35625.770000000004,1491.66,1,0
04,2016,Charlotte,6.75,21810.789999999997,1440.16,10545.53,2429.01,7396.089999999999,7396.089999999999,0.0,0.0,0,1
04,2016,Chicago,4.42,3275601.6000000006,167903.87,2134507.0100000002,580972.9,392217.82,365214.28,23365.539999999997,3638.0,1,0
04,2016,Chicago,6.52,131674.93,329.31,129811.73000000001,0.0,1533.89,1533.89,0.0,0.0,0,1
04,2016,CincinnatiDayton,3.6500000000000004,847937.9199999999,15393.45,517603.74,54755.81,260184.91999999998,70372.32,178047.85,11764.75,1,0
04,2016,CincinnatiDayton,5.26,60232.26000000001,1620.1799999999998,36572.6,0.0,22039.48,10108.86,11930.62,0.0,0,1
04,2016,Columbus,3.5999999999999996,697886.52,296522.67,140810.01,67643.27,192910.57,136564.63,46447.270000000004,9898.67,1,0
04,2016,Columbus,5.37,33088.71,2190.7999999999997,18513.93,21.330000000000002,12362.65,2975.52,9387.13,0.0,0,1
04,2016,DallasFtWorth,2.7299999999999995,5586177.02,2762779.11,1016466.4699999999,440715.41,1366216.03,1257115.58,104166.44,4934.01,1,0
04,2016,DallasFtWorth,4.45,88606.45000000001,32564.85,4224.889999999999,0.0,51816.71,41406.66,10410.050000000001,0.0,0,1
04,2016,Denver,3.31,3485421.09,584979.0800000001,1073985.7599999998,76067.53,1750388.7199999997,366689.16000000003,1375574.64,8124.92,1,0
04,2016,Denver,3.8299999999999996,350876.3499999999,80992.69,43361.99,194.05,226327.62,190427.41999999998,35900.200000000004,0.0,0,1
04,2016,Detroit,4.02,1426560.4499999997,460310.28,231539.38,295298.29000000004,439412.5,327051.04,50888.74,61472.72,1,0
04,2016,Detroit,5.0,61101.04,2296.51,33622.979999999996,0.0,25181.550000000003,5939.5599999999995,19241.99,0.0,0,1
04,2016,GrandRapids,4.23,826075.8500000001,8418.5,563148.8400000001,18340.699999999997,236167.81,208547.42,26595.17,1025.22,1,0
04,2016,GrandRapids,5.9399999999999995,8122.74,304.79,5521.15,0.0,2296.8,2245.0299999999997,51.769999999999996,0.0,0,1
04,2016,GreatLakes,4.03,13983874.51,2005198.6400000001,6937084.32,1491376.5599999998,3550214.99,2485935.84,919510.22,144768.93,1,0
04,2016,GreatLakes,5.420000000000001,495258.29000000004,13479.900000000001,312689.29,61.28,169027.82,66273.25,102754.57,0.0,0,1
04,2016,HarrisburgScranton,4.32,965091.6799999999,171162.71,498764.06,631.65,294533.26,286502.9,8030.360000000001,0.0,1,0
04,2016,HarrisburgScranton,7.37,36002.34,713.19,805.75,48.15,34435.25,30584.160000000003,3851.09,0.0,0,1
04,2016,HartfordSpringfield,4.96,1162206.48,16763.57,908810.9500000001,1401.26,235230.7,232175.64999999997,2634.8399999999997,420.2099999999999,1,0
04,2016,HartfordSpringfield,9.08,35573.479999999996,466.47,12099.35,1.33,23006.329999999998,22251.39,754.94,0.0,0,1
04,2016,Houston,2.7799999999999994,5232380.800000001,2880847.8699999996,969064.18,650400.29,732068.46,394288.81,318108.25,19671.4,1,0
04,2016,Houston,4.56,59302.869999999995,23770.210000000003,204.22000000000003,0.0,35328.44,23693.519999999997,11634.92,0.0,0,1
04,2016,Indianapolis,3.9800000000000004,758081.58,56658.73,388541.24,72131.31000000001,240750.3,112054.88,116766.98999999999,11928.429999999998,1,0
04,2016,Indianapolis,5.32,14222.13,434.59,5799.05,2.39,7986.099999999999,4396.87,3589.23,0.0,0,1
04,2016,Jacksonville,3.6100000000000003,894796.5800000001,384419.79,173795.12,665.64,335916.03,91186.51,243151.75000000003,1577.77,1,0
04,2016,Jacksonville,6.65,14114.970000000001,8202.43,492.89000000000004,49.660000000000004,5369.99,5369.99,0.0,0.0,0,1
04,2016,LasVegas,3.35,1392146.0199999998,580160.3400000001,385867.13999999996,27815.18,398303.36,185147.77000000002,213155.59,0.0,1,0
04,2016,LasVegas,5.17,65598.81,11703.68,36755.05,0.0,17140.08,9105.849999999999,8034.23,0.0,0,1
04,2016,LosAngeles,3.1,12404452.38,4357393.44,2747313.01,401165.36,4898580.57,4302957.55,524979.52,70643.5,1,0
04,2016,LosAngeles,4.18,450004.15,44313.76,133655.94,0.0,272034.45,261496.14,10538.31,0.0,0,1
04,2016,Louisville,3.6,362992.97000000003,8152.6,213953.68000000002,20379.33,120507.36,48645.979999999996,67698.74,4162.64,1,0
04,2016,Louisville,5.46,9418.78,25.669999999999998,6427.389999999999,0.0,2965.72,845.8300000000002,2119.89,0.0,0,1
04,2016,MiamiFtLauderdale,4.02,2840765.8800000004,1388316.13,642142.98,876.2700000000001,809430.5,232334.09000000003,574447.8,2648.6099999999997,1,0
04,2016,MiamiFtLauderdale,5.61,17361.23,4887.02,88.56,0.0,12385.65,12375.66,9.99,0.0,0,1
04,2016,Midsouth,4.220000000000001,11888765.65,2364613.05,6026465.619999999,346618.43,3151068.55,2750473.8600000003,389854.63999999996,10740.05,1,0
04,2016,Midsouth,5.4799999999999995,455812.12999999995,16783.55,225415.36000000002,8611.2,205002.02,133316.49000000002,71685.53,0.0,0,1
04,2016,Nashville,3.4799999999999995,784545.55,400384.58,107695.67000000001,12213.76,264251.54000000004,170954.13999999998,93180.4,117.0,1,0
04,2016,Nashville,4.48,77146.17,3840.5299999999997,40702.630000000005,0.0,32603.010000000002,7709.379999999999,24893.629999999997,0.0,0,1
04,2016,NewOrleansMobile,3.5,1248588.8299999998,682710.6,130750.27,8655.58,426472.38,329910.41000000003,96561.96999999999,0.0,1,0
04,2016,NewOrleansMobile,5.470000000000001,15496.72,2573.92,56.32000000000001,0.0,12866.48,12859.81,6.67,0.0,0,1
04,2016,NewYork,4.6,4977348.8,70642.08,3373637.61,20925.6,1512143.51,1289304.1099999999,217976.91999999998,4862.48,1,0
04,2016,NewYork,8.370000000000001,168386.13999999998,17617.11,61117.53999999999,10165.27,79486.22,74869.44,4616.780000000001,0.0,0,1
04,2016,Northeast,4.52,16293606.529999997,444768.17,10867445.32,500856.22,4480536.82,4142542.83,329954.91000000003,8039.08,1,0
04,2016,Northeast,7.5,509568.85,25760.18,98474.19,8632.95,376701.53,321581.14,55120.39,0.0,0,1
04,2016,NorthernNewEngland,4.220000000000001,1726634.3399999999,11078.42,1333387.42,146213.93,235954.57,235785.65000000002,103.63999999999999,65.28,1,0
04,2016,NorthernNewEngland,6.4,47369.090000000004,5.07,1112.4,0.0,46251.62,46251.62,0.0,0.0,0,1
04,2016,Orlando,3.7700000000000005,1748110.65,810968.59,362456.25,1436.82,573248.99,184855.43,387701.89,691.67,1,0
04,2016,Orlando,6.32,22564.230000000003,10329.869999999999,514.83,0.0,11719.53,11719.53,0.0,0.0,0,1
04,2016,Philadelphia,4.79,1588244.09,71192.05,948809.4599999998,19540.66,548701.9199999999,501680.92,46537.67,483.33,1,0
04,2016,Philadelphia,7.550000000000001,51023.810000000005,3910.62,12943.54,47.99,34121.659999999996,30107.57,4014.09,0.0,0,1
04,2016,PhoenixTucson,2.32,4997705.890000001,3161387.27,1041993.41,84014.56000000001,710310.65,383926.66000000003,323672.99,2711.0,1,0
04,2016,PhoenixTucson,5.55,79095.01,40932.22,21448.67,0.0,16714.12,9078.92,7635.199999999999,0.0,0,1
04,2016,Pittsburgh,4.63,407369.52,5929.58,232277.15,6376.699999999999,162786.09,113413.89000000001,49372.2,0.0,1,0
04,2016,Pittsburgh,5.74,5331.39,418.87,1100.6,59.35,3752.57,3745.52,7.05,0.0,0,1
04,2016,Plains,3.94,7844944.0,3524337.9400000004,2366133.44,87506.18,1866966.44,1635977.79,201353.45,29635.199999999997,1,0
04,2016,Plains,5.670000000000001,208711.90000000002,17324.7,85498.95000000001,17564.2,88324.04999999999,36915.7,51408.35,0.0,0,1
04,2016,Portland,3.15,3119762.7600000002,432266.82,962425.8099999999,84127.64000000001,1640942.49,1619990.0299999998,17534.82,3417.64,1,0
04,2016,Portland,5.29,174683.52,8445.24,92514.98999999999,9.93,73713.36,910.5699999999999,72802.79,0.0,0,1
04,2016,RaleighGreensboro,4.4,1133389.11,240606.45,499445.42,66344.66,326992.58,322603.58,4369.2300000000005,19.770000000000003,1,0
04,2016,RaleighGreensboro,6.16,24544.44,696.86,12460.58,1486.8999999999999,9900.1,8563.85,1336.25,0.0,0,1
04,2016,RichmondNorfolk,4.01,935101.04,251517.94,394416.93000000005,24152.47,265013.69999999995,264985.81999999995,3.87,24.01,1,0
04,2016,RichmondNorfolk,4.88,36474.32,964.6400000000001,14842.42,897.8,19769.46,13674.35,6095.11,0.0,0,1
04,2016,Roanoke,3.74,561730.78,159644.58000000002,181560.61000000002,503.95000000000005,220021.63999999998,211470.0,8506.29,45.349999999999994,1,0
04,2016,Roanoke,4.58,36697.42,470.80000000000007,14831.840000000002,0.0,21394.78,10803.66,10591.12,0.0,0,1
04,2016,Sacramento,4.36,1925790.57,612604.09,1003728.9500000001,84529.32,224928.21000000002,223879.41,119.63,929.1700000000001,1,0
04,2016,Sacramento,8.04,33297.83,6200.14,25838.899999999998,0.0,1258.79,1258.79,0.0,0.0,0,1
04,2016,SanDiego,3.27,2361647.21,784380.59,657188.19,92354.46,827723.9700000001,639935.6,187788.37,0.0,1,0
04,2016,SanDiego,4.99,77138.06999999999,6260.21,40449.329999999994,9.49,30419.04,25329.04,5090.0,0.0,0,1
04,2016,SanFrancisco,4.89,3419240.98,905541.19,1931400.35,248043.30000000002,334256.14,327885.86,3522.31,2847.9700000000003,1,0
04,2016,SanFrancisco,9.17,104376.15,5112.339999999999,92180.14000000001,0.0,7083.67,7083.67,0.0,0.0,0,1
04,2016,Seattle,3.51,3136224.4699999997,399635.33,895452.12,41513.94,1799623.08,1784212.54,11874.68,3535.8599999999997,1,0
04,2016,Seattle,4.98,261624.16,2463.65,111868.29,93.0,147199.22,7132.4800000000005,140066.74,0.0,0,1
04,2016,SouthCarolina,3.95,1529313.2,613763.3099999999,480525.24,24215.170000000002,410809.48000000004,251207.13,159602.35,0.0,1,0
04,2016,SouthCarolina,5.67,32966.06,2893.13,9967.829999999998,1261.34,18843.76,18090.0,753.76,0.0,0,1
04,2016,SouthCentral,2.88,26119740.29,13987881.190000001,4478510.77,2388683.35,5264664.9799999995,4306443.58,924350.67,33870.73,1,0
04,2016,SouthCentral,4.6899999999999995,407160.85000000003,115215.87000000001,45225.64,68.26,246651.08000000002,186573.35,60077.729999999996,0.0,0,1
04,2016,Southeast,3.75,17035858.970000003,7777568.45,3830229.5599999996,42143.68,5385917.280000001,2170229.9099999997,3206638.24,9049.13,1,0
04,2016,Southeast,5.880000000000001,224054.07,67566.5,44329.65,1661.89,110496.03000000001,100856.15,9639.880000000001,0.0,0,1
04,2016,Spokane,3.65,429792.41,104116.51999999999,99755.1,13063.36,212857.43,210920.88999999998,1630.13,306.40999999999997,1,0
04,2016,Spokane,4.779999999999999,20713.59,422.06,10326.420000000002,1.96,9963.15,19.29,9943.86,0.0,0,1
04,2016,StLouis,3.52,828760.99,261742.81,37055.58,156.21,529806.39,402633.67000000004,127042.20999999999,130.51,1,0
04,2016,StLouis,3.23,41335.85,4797.570000000001,1921.38,10.440000000000001,34606.46,81.07,34525.39,0.0,0,1
04,2016,Syracuse,4.74,261116.81,3520.19,143572.19,595.42,113429.01,113425.40000000001,3.61,0.0,1,0
04,2016,Syracuse,6.39,12216.419999999998,0.0,608.6500000000001,0.0,11607.77,5822.09,5785.68,0.0,0,1
04,2016,Tampa,3.81,1905953.49,839170.6499999999,442470.92,310.68,624001.24,252109.00999999998,370763.06,1129.1699999999998,1,0
04,2016,Tampa,5.62,20516.35,5612.01,250.78,0.0,14653.560000000001,14653.560000000001,0.0,0.0,0,1
04,2016,TotalUS,3.61,147328060.43,49068975.01,50329305.59,6894199.09,41035580.74,30603697.2,10094777.67,337105.87,1,0
04,2016,TotalUS,5.33,4608000.27,568615.98,1684720.7400000002,37350.16,2317313.39,1566434.3900000001,750878.9999999999,0.0,0,1
04,2016,West,3.13,28260230.310000002,10032739.61,7385920.63,636725.63,10204844.44,6790463.83,3391937.1500000004,22443.46,1,0
04,2016,West,4.58,1511433.07,241495.41999999998,480045.37,741.22,789151.06,404456.27,384694.7899999999,0.0,0,1
04,2016,WestTexNewMexico,3.0,3477619.3699999996,2134468.83,518684.64,146504.78,677961.1199999999,370146.83,305397.62,2416.67,1,0
04,2016,WestTexNewMexico,5.32,118913.71,11046.010000000002,65367.310000000005,609.81,41890.58,29908.5,11982.079999999998,0.0,0,1
04,2017,Albany,7.25,502797.75999999995,19612.52,388713.31999999995,469.15999999999997,94002.76000000001,39417.4,54585.35999999999,0.0,1,0
04,2017,Albany,9.29,13723.399999999998,1809.99,1218.7199999999998,0.0,10694.689999999999,10694.689999999999,0.0,0.0,0,1
04,2017,Atlanta,6.02,2616081.9800000004,1240985.09,276597.36,744.1899999999999,1097755.34,699427.4400000001,371902.8300000001,26425.07,1,0
04,2017,Atlanta,6.66,86104.06999999999,7396.85,33807.02,0.0,44900.200000000004,2886.3799999999997,42013.82000000001,0.0,0,1
04,2017,BaltimoreWashington,8.2,3768108.69,365739.68,2302963.28,35695.98,1063709.75,1015036.35,45129.64,3543.76,1,0
04,2017,BaltimoreWashington,10.110000000000001,116599.59000000001,5882.839999999999,57266.030000000006,1325.34,52125.38,52064.65000000001,60.73,0.0,0,1
04,2017,Boise,5.7299999999999995,492599.80000000005,206481.48,16170.679999999998,48819.479999999996,221128.15999999997,220808.32,248.88,70.96,1,0
04,2017,Boise,5.680000000000001,19034.92,101.69,2944.6000000000004,0.0,15988.630000000001,1881.78,14106.849999999999,0.0,0,1
04,2017,Boston,7.940000000000001,2917829.26,36333.36,2164788.66,17370.309999999998,699336.9299999999,608798.97,88153.23999999999,2384.7200000000003,1,0
04,2017,Boston,9.9,86632.14000000001,437.20000000000005,7155.09,0.0,79039.85,72237.27,6802.58,0.0,0,1
04,2017,BuffaloRochester,7.7299999999999995,832508.77,13270.66,377278.55000000005,212.76999999999998,441746.79,353496.44,88250.35,0.0,1,0
04,2017,BuffaloRochester,10.700000000000001,23893.590000000004,19.46,2889.63,0.0,20984.5,5577.7699999999995,15406.730000000001,0.0,0,1
04,2017,California,6.199999999999999,28938049.46,10055681.76,8493267.840000002,795109.25,9593990.61,9222002.91,39943.520000000004,332044.18000000005,1,0
04,2017,California,8.15,969447.06,147371.98,341368.54000000004,45.5,480661.0399999999,442961.80000000005,37699.240000000005,0.0,0,1
04,2017,Charlotte,7.609999999999999,1092615.8,251589.98,404449.22,37528.77,399047.83,371709.48000000004,27160.57,177.78,1,0
04,2017,Charlotte,11.129999999999999,42203.51,1396.9299999999998,28219.83,2816.2,9770.55,8718.85,1051.7,0.0,0,1
04,2017,Chicago,8.200000000000001,3625260.2699999996,363288.91000000003,2366387.15,525081.65,370502.56,334027.81,10200.73,26274.02,1,0
04,2017,Chicago,9.27,278115.49,1210.65,258868.26999999996,0.0,18036.57,18032.129999999997,4.44,0.0,0,1
04,2017,CincinnatiDayton,5.47,1215935.94,42512.22,383911.33,5788.2699999999995,783724.12,159966.93,623527.29,229.9,1,0
04,2017,CincinnatiDayton,6.250000000000001,91018.66,1284.56,22852.210000000003,0.0,66881.89,5157.07,61724.82,0.0,0,1
04,2017,Columbus,5.73,1010103.1799999999,436603.25,118287.34,8317.390000000001,446895.19999999995,428581.52999999997,18139.35,174.31999999999996,1,0
04,2017,Columbus,6.72,55104.670000000006,3816.6200000000003,16434.83,0.0,34853.22,12970.66,21882.559999999998,0.0,0,1
04,2017,DallasFtWorth,4.35,7130325.44,3593128.28,1457114.73,29804.86,2050277.5700000003,2029302.94,19869.03,1105.6000000000001,1,0
04,2017,DallasFtWorth,6.390000000000001,132717.79,55584.16,4877.700000000001,0.0,72255.93,71409.05,846.8799999999999,0.0,0,1
04,2017,Denver,6.35,3669812.3099999996,758918.0999999999,828542.41,116472.64,1965879.1600000001,642279.8300000001,1323594.33,5.0,1,0
04,2017,Denver,4.83,307355.82,74460.74,12360.48,412.59999999999997,220122.0,209980.11000000002,10141.89,0.0,0,1
04,2017,Detroit,7.379999999999999,1536671.5200000003,323884.74,238310.61000000002,177485.61000000002,796990.56,715786.55,25967.13,55236.880000000005,1,0
04,2017,Detroit,6.91,88205.6,3117.0299999999997,25472.57,0.0,59616.0,5097.8099999999995,54518.189999999995,0.0,0,1
04,2017,GrandRapids,8.63,764745.0700000001,9683.939999999999,359216.89,151223.82,244620.42,170873.62999999998,32165.57,41581.22,1,0
04,2017,GrandRapids,10.6,9747.140000000001,130.13,6403.82,0.0,3213.19,2876.4500000000003,336.74,0.0,0,1
